experiment,case,instance_class,N,target_kappa,actual_kappa,eps_target,seed,certify_terminal,certificate_tol,effective_terminal_eps,total_iters,fwd_phases,rev_phases,runtime_sec,matched_pairs,object_terminal_certificate_passed_warm,terminal_certificate_passed_warm,terminal_fallback_used,cs_violation,feasible,outside_i_exact_error,outside_j_exact_error,outside_i_upper_ok,outside_j_upper_ok,matched_pair_error,object_terminal_certificate_passed_final,terminal_certificate_passed_final,full_equilibrium_diagnostic_passed
baseline,LTU(kappa=10),LTU,50,10,9.97702407836914,0.0001,6,True,0.0,0.0001,216,11,9,0.016239667078480124,50,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.975683212280273,0.0001,7,True,0.0,0.0001,406,11,9,0.03058912488631904,50,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.944604873657227,0.0001,8,True,0.0,0.0001,247,11,9,0.01933637517504394,50,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.944684028625488,0.0001,9,True,0.0,0.0001,221,11,9,0.01565895788371563,50,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.972734451293945,0.0001,10,True,0.0,0.0001,237,11,9,0.019849417032673955,50,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.933792114257812,0.0001,11,True,0.0,0.0001,295,11,9,0.02285116584971547,50,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.986422538757324,0.0001,12,True,0.0,0.0001,236,11,9,0.019049250055104494,50,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.994711875915527,0.0001,13,True,0.0,0.0001,192,11,9,0.01502933306619525,50,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.980729103088379,0.0001,14,True,0.0,0.0001,237,11,9,0.018177124904468656,50,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.964361190795898,0.0001,15,True,0.0,0.0001,200,11,9,0.015150583116337657,50,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.976705551147461,0.0001,16,True,0.0,0.0001,298,11,9,0.023057708982378244,50,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.933472633361816,0.0001,17,True,0.0,0.0001,222,11,9,0.017873374978080392,50,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.994058609008789,0.0001,18,True,0.0,0.0001,301,11,9,0.02297649998217821,50,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.9923677444458,0.0001,19,True,0.0,0.0001,253,11,9,0.019792542094364762,50,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.993800163269043,0.0001,20,True,0.0,0.0001,265,11,9,0.020165124908089638,50,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.924300193786621,0.0001,21,True,0.0,0.0001,274,11,9,0.02095908299088478,50,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.98737621307373,0.0001,22,True,0.0,0.0001,247,11,9,0.020690792007371783,50,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.980504035949707,0.0001,23,True,0.0,0.0001,176,11,9,0.01399395801126957,50,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.983229637145996,0.0001,24,True,0.0,0.0001,183,11,9,0.01568983285687864,50,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.953289985656738,0.0001,25,True,0.0,0.0001,226,11,9,0.018379874993115664,50,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.952713966369629,0.0001,26,True,0.0,0.0001,228,11,9,0.018879290902987123,50,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.992609977722168,0.0001,27,True,0.0,0.0001,368,11,9,0.029470875160768628,50,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.997044563293457,0.0001,28,True,0.0,0.0001,271,11,9,0.023593833204358816,50,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.990455627441406,0.0001,29,True,0.0,0.0001,244,11,9,0.018852833192795515,50,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.947900772094727,0.0001,30,True,0.0,0.0001,244,11,9,0.019319459097459912,50,True,True,False,0.00010013580322265625,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.869684219360352,1e-05,1,True,0.0,1e-05,296,13,11,0.022917957976460457,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.9649658203125,1e-05,2,True,0.0,1e-05,264,13,11,0.02020633313804865,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.978192329406738,1e-05,3,True,0.0,1e-05,335,13,11,0.026494542136788368,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.969547271728516,1e-05,4,True,0.0,1e-05,262,13,11,0.020297084003686905,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.993870735168457,1e-05,5,True,0.0,1e-05,229,13,11,0.01830729190260172,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.97702407836914,1e-05,6,True,0.0,1e-05,233,13,11,0.019895791076123714,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.975683212280273,1e-05,7,True,0.0,1e-05,415,13,11,0.03061520797200501,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.944604873657227,1e-05,8,True,0.0,1e-05,267,13,11,0.02124374988488853,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.944684028625488,1e-05,9,True,0.0,1e-05,249,13,11,0.019684999948367476,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.972734451293945,1e-05,10,True,0.0,1e-05,261,13,11,0.020421165972948074,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.933792114257812,1e-05,11,True,0.0,1e-05,335,13,11,0.024991624988615513,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.986422538757324,1e-05,12,True,0.0,1e-05,249,13,11,0.019566250033676624,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.994711875915527,1e-05,13,True,0.0,1e-05,205,13,11,0.0164369591511786,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.980729103088379,1e-05,14,True,0.0,1e-05,277,13,11,0.021844750037416816,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.964361190795898,1e-05,15,True,0.0,1e-05,212,13,11,0.016529582906514406,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.976705551147461,1e-05,16,True,0.0,1e-05,322,13,11,0.024282332975417376,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.933472633361816,1e-05,17,True,0.0,1e-05,234,13,11,0.01787475007586181,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.994058609008789,1e-05,18,True,0.0,1e-05,318,13,11,0.023731499910354614,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.9923677444458,1e-05,19,True,0.0,1e-05,285,13,11,0.021305958041921258,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.993800163269043,1e-05,20,True,0.0,1e-05,281,13,11,0.02232887502759695,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.924300193786621,1e-05,21,True,0.0,1e-05,317,13,11,0.023068707901984453,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.98737621307373,1e-05,22,True,0.0,1e-05,266,13,11,0.019171458901837468,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.980504035949707,1e-05,23,True,0.0,1e-05,196,13,11,0.01534820906817913,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.983229637145996,1e-05,24,True,0.0,1e-05,198,13,11,0.014795792056247592,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.953289985656738,1e-05,25,True,0.0,1e-05,242,13,11,0.01843537506647408,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.952713966369629,1e-05,26,True,0.0,1e-05,245,13,11,0.0185455409809947,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.992609977722168,1e-05,27,True,0.0,1e-05,400,13,11,0.028873249888420105,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.997044563293457,1e-05,28,True,0.0,1e-05,297,13,11,0.023009583121165633,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.990455627441406,1e-05,29,True,0.0,1e-05,266,13,11,0.02096379199065268,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.947900772094727,1e-05,30,True,0.0,1e-05,284,13,11,0.022107041906565428,50,True,True,False,1.0013580322265625e-05,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.869684219360352,1e-06,1,True,0.0,1e-06,317,14,13,0.023906084010377526,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.9649658203125,1e-06,2,True,0.0,1e-06,280,14,13,0.021831874968484044,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.978192329406738,1e-06,3,True,0.0,1e-06,365,14,13,0.026935499859973788,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.969547271728516,1e-06,4,True,0.0,1e-06,274,14,13,0.02144433301873505,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.993870735168457,1e-06,5,True,0.0,1e-06,238,14,13,0.017994249938055873,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.97702407836914,1e-06,6,True,0.0,1e-06,244,14,13,0.018685582792386413,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.975683212280273,1e-06,7,True,0.0,1e-06,439,14,13,0.03165754186920822,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.944604873657227,1e-06,8,True,0.0,1e-06,282,14,13,0.021520999958738685,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.944684028625488,1e-06,9,True,0.0,1e-06,270,14,13,0.020996749866753817,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.972734451293945,1e-06,10,True,0.0,1e-06,279,14,13,0.021589624928310513,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.933792114257812,1e-06,11,True,0.0,1e-06,365,14,13,0.026335834059864283,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.986422538757324,1e-06,12,True,0.0,1e-06,261,14,13,0.020381541922688484,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.994711875915527,1e-06,13,True,0.0,1e-06,220,14,13,0.017619417048990726,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.980729103088379,1e-06,14,True,0.0,1e-06,293,14,13,0.021883832989260554,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.964361190795898,1e-06,15,True,0.0,1e-06,221,14,13,0.017539124935865402,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.976705551147461,1e-06,16,True,0.0,1e-06,340,14,13,0.026195958023890853,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.933472633361816,1e-06,17,True,0.0,1e-06,243,14,13,0.01831754087470472,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.994058609008789,1e-06,18,True,0.0,1e-06,333,14,13,0.024884417187422514,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.9923677444458,1e-06,19,True,0.0,1e-06,309,14,13,0.023836500011384487,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.993800163269043,1e-06,20,True,0.0,1e-06,296,14,13,0.02228120807558298,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.924300193786621,1e-06,21,True,0.0,1e-06,347,14,13,0.025702707935124636,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.98737621307373,1e-06,22,True,0.0,1e-06,275,14,13,0.021859625121578574,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.980504035949707,1e-06,23,True,0.0,1e-06,211,14,13,0.017135290894657373,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.983229637145996,1e-06,24,True,0.0,1e-06,203,14,13,0.01547041698358953,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.953289985656738,1e-06,25,True,0.0,1e-06,254,14,13,0.01890933304093778,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.952713966369629,1e-06,26,True,0.0,1e-06,256,14,13,0.01954649994149804,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.992609977722168,1e-06,27,True,0.0,1e-06,424,14,13,0.03128762496635318,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.997044563293457,1e-06,28,True,0.0,1e-06,321,14,13,0.025207000086084008,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.990455627441406,1e-06,29,True,0.0,1e-06,279,14,13,0.02179545909166336,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
baseline,LTU(kappa=10),LTU,50,10,9.947900772094727,1e-06,30,True,0.0,1e-06,314,14,13,0.023836083011701703,50,True,True,False,9.5367431640625e-07,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=50,kappa=1000)",LTU,50,1000,407.6876525878906,0.01,1,True,0.0,0.01,181,8,6,0.015633041970431805,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=50,kappa=1000)",LTU,50,1000,733.8314819335938,0.01,2,True,0.0,0.01,104,8,6,0.008856792002916336,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=50,kappa=1000)",LTU,50,1000,829.7979125976562,0.01,3,True,0.0,0.01,179,8,6,0.013170833000913262,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=50,kappa=1000)",LTU,50,1000,754.2449951171875,0.01,4,True,0.0,0.01,253,8,6,0.021486083045601845,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=50,kappa=1000)",LTU,50,1000,978.3314819335938,0.01,5,True,0.0,0.01,126,8,6,0.010416833916679025,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=50,kappa=1000)",LTU,50,1000,873.842041015625,0.01,6,True,0.0,0.01,282,8,6,0.020609833067283034,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=50,kappa=1000)",LTU,50,1000,808.8357543945312,0.01,7,True,0.0,0.01,143,8,6,0.010829165810719132,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=50,kappa=1000)",LTU,50,1000,663.2373046875,0.01,8,True,0.0,0.01,166,8,6,0.013542332919314504,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=50,kappa=1000)",LTU,50,1000,620.5606689453125,0.01,9,True,0.0,0.01,188,8,6,0.015108332969248295,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=50,kappa=1000)",LTU,50,1000,811.388916015625,0.01,10,True,0.0,0.01,207,8,6,0.014263041084632277,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=50,kappa=1000)",LTU,50,1000,577.2681274414062,0.01,11,True,0.0,0.01,198,8,6,0.015221458859741688,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=50,kappa=1000)",LTU,50,1000,876.2900390625,0.01,12,True,0.0,0.01,251,8,6,0.02100379206240177,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=50,kappa=1000)",LTU,50,1000,964.0220336914062,0.01,13,True,0.0,0.01,214,8,6,0.01913770893588662,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=50,kappa=1000)",LTU,50,1000,858.9887084960938,0.01,14,True,0.0,0.01,344,8,6,0.026267792098224163,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=50,kappa=1000)",LTU,50,1000,729.4735717773438,0.01,15,True,0.0,0.01,161,8,6,0.013178334105759859,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=50,kappa=1000)",LTU,50,1000,801.60498046875,0.01,16,True,0.0,0.01,406,8,6,0.030631375033408403,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=50,kappa=1000)",LTU,50,1000,575.5752563476562,0.01,17,True,0.0,0.01,217,8,6,0.01713070902042091,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=50,kappa=1000)",LTU,50,1000,956.6145629882812,0.01,18,True,0.0,0.01,186,8,6,0.014289750019088387,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=50,kappa=1000)",LTU,50,1000,924.294921875,0.01,19,True,0.0,0.01,219,8,6,0.017893166979774833,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=50,kappa=1000)",LTU,50,1000,942.6127319335938,0.01,20,True,0.0,0.01,378,8,6,0.02751708310097456,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=50,kappa=1000)",LTU,50,1000,555.5726928710938,0.01,21,True,0.0,0.01,178,8,6,0.014129000017419457,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=50,kappa=1000)",LTU,50,1000,903.5206909179688,0.01,22,True,0.0,0.01,139,8,6,0.01170820789411664,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=50,kappa=1000)",LTU,50,1000,827.1033325195312,0.01,23,True,0.0,0.01,159,8,6,0.013857792131602764,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
robustness,"LTU(N=50,kappa=1000)",LTU,50,1000,934.6031494140625,0.01,24,True,0.0,0.01,216,8,6,0.015711290994659066,50,True,True,False,0.010000228881835938,True,0.0,0.0,True,True,0.0,True,True,True
