experiment,case,instance_class,N,target_kappa,actual_kappa,eps_target,seed,total_iters,fwd_phases,rev_phases,runtime_sec,cs_violation,matched_pairs
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,858.343994140625,0.0001,29,450,20,20,0.04280095803551376,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,879.5880126953125,0.0001,30,340,20,20,0.03565433295443654,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,938.8900146484375,1e-05,1,461,24,24,0.04784699995070696,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,949.997314453125,1e-05,2,377,24,24,0.04087625001557171,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,635.4800415039062,1e-05,3,263,24,24,0.031586250057443976,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,974.3253173828125,1e-05,4,233,24,24,0.03094820794649422,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,825.1865844726562,1e-05,5,310,24,24,0.033795082941651344,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,864.35498046875,1e-05,6,472,24,24,0.044037749990820885,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,776.1967163085938,1e-05,7,345,24,24,0.03681416600011289,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,942.6771850585938,1e-05,8,410,24,24,0.0426515000872314,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,980.6318359375,1e-05,9,225,24,24,0.030072584049776196,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,993.6461181640625,1e-05,10,270,24,24,0.033602082869037986,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,998.1486206054688,1e-05,11,467,24,24,0.04519145819358528,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,998.6802368164062,1e-05,12,596,24,24,0.054261166136711836,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,802.4508666992188,1e-05,13,352,24,24,0.038483083015307784,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,949.158935546875,1e-05,14,220,24,24,0.029666083864867687,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,833.4794311523438,1e-05,15,441,24,24,0.044040124863386154,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,911.5296630859375,1e-05,16,313,24,24,0.03505999990738928,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,787.0509643554688,1e-05,17,368,24,24,0.040135083021596074,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,999.6517333984375,1e-05,18,276,24,24,0.03348008403554559,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,851.234375,1e-05,19,499,24,24,0.05151612521149218,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,964.6866455078125,1e-05,20,418,24,24,0.04431045800447464,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,880.868408203125,1e-05,21,333,24,24,0.03986729099415243,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,812.593505859375,1e-05,22,223,24,24,0.03367608296684921,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,935.3802490234375,1e-05,23,381,24,24,0.04236454190686345,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,994.4820556640625,1e-05,24,239,24,24,0.02988424990326166,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,957.259765625,1e-05,25,225,24,24,0.029844332952052355,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,967.6253662109375,1e-05,26,384,24,24,0.04186258395202458,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,994.81884765625,1e-05,27,315,24,24,0.03600683296099305,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,961.1840209960938,1e-05,28,297,24,24,0.035432999953627586,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,858.343994140625,1e-05,29,478,24,24,0.048487375024706125,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,879.5880126953125,1e-05,30,383,24,24,0.03972333390265703,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,938.8900146484375,1e-06,1,472,27,27,0.04688408295623958,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,949.997314453125,1e-06,2,393,27,27,0.040375332813709974,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,635.4800415039062,1e-06,3,275,27,27,0.03342424985021353,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,974.3253173828125,1e-06,4,251,27,27,0.03218554216437042,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,825.1865844726562,1e-06,5,322,27,27,0.03697645920328796,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,864.35498046875,1e-06,6,518,27,27,0.0498949580360204,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,776.1967163085938,1e-06,7,379,27,27,0.04041087510995567,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,942.6771850585938,1e-06,8,422,27,27,0.043945624958723783,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,980.6318359375,1e-06,9,237,27,27,0.03197008301503956,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,993.6461181640625,1e-06,10,300,27,27,0.03660300001502037,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,998.1486206054688,1e-06,11,485,27,27,0.047274958807975054,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,998.6802368164062,1e-06,12,640,27,27,0.05925649986602366,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,802.4508666992188,1e-06,13,362,27,27,0.04187829210422933,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,949.158935546875,1e-06,14,232,27,27,0.030920166987925768,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,833.4794311523438,1e-06,15,461,27,27,0.04537208401598036,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,911.5296630859375,1e-06,16,339,27,27,0.03772816713899374,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,787.0509643554688,1e-06,17,392,27,27,0.041549333138391376,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,999.6517333984375,1e-06,18,292,27,27,0.03483225009404123,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,851.234375,1e-06,19,555,27,27,0.05275091715157032,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,964.6866455078125,1e-06,20,430,27,27,0.04465104197151959,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,880.868408203125,1e-06,21,350,27,27,0.038502625189721584,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,812.593505859375,1e-06,22,238,27,27,0.031106750015169382,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,935.3802490234375,1e-06,23,394,27,27,0.04199729207903147,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,994.4820556640625,1e-06,24,249,27,27,0.03246437502093613,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,957.259765625,1e-06,25,243,27,27,0.03147958288900554,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,967.6253662109375,1e-06,26,414,27,27,0.04229145799763501,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,994.81884765625,1e-06,27,341,27,27,0.03826975007541478,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,961.1840209960938,1e-06,28,314,27,27,0.0356455419678241,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,858.343994140625,1e-06,29,498,27,27,0.04814212513156235,0.0,100
robustness,"LTU(N=100,kappa=1000)",LTU,100,1000,879.5880126953125,1e-06,30,407,27,27,0.042313875164836645,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,6055.39111328125,0.01,1,140,14,14,0.017191082937642932,0.0,95
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,6551.6279296875,0.01,2,107,14,14,0.015078541124239564,0.0,96
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,1483.6380615234375,0.01,3,114,14,14,0.01569020817987621,0.0,95
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,7914.73583984375,0.01,4,123,14,14,0.01574395806528628,0.0,95
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3206.90478515625,0.01,5,107,14,14,0.014960083877667785,0.0,96
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3891.00439453125,0.01,6,104,14,14,0.014573875116184354,0.0,96
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,2573.46142578125,0.01,7,116,14,14,0.015905208885669708,0.0,98
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,6216.8857421875,0.01,8,110,14,14,0.015259417006745934,0.0,96
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,8351.984375,0.01,9,96,14,14,0.014105667127296329,0.0,96
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9405.0185546875,0.01,10,110,14,14,0.015504915965721011,0.0,95
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9828.84375,0.01,11,130,14,14,0.01630812487564981,0.0,96
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9870.4658203125,0.01,12,111,14,14,0.015189041150733829,0.0,96
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,2888.017822265625,0.01,13,90,14,14,0.014222041005268693,0.0,97
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,6511.09130859375,0.01,14,90,14,14,0.013588208006694913,0.0,96
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3334.798828125,0.01,15,82,14,14,0.012753417016938329,0.0,96
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,5074.91064453125,0.01,16,100,14,14,0.014577042078599334,0.0,96
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,2697.6884765625,0.01,17,106,14,14,0.01480266684666276,0.0,95
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9969.783203125,0.01,18,112,14,14,0.015400665812194347,0.0,96
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3641.628173828125,0.01,19,104,14,14,0.015160250011831522,0.0,98
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,7323.44189453125,0.01,20,121,14,14,0.016077457927167416,0.0,96
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,4248.95361328125,0.01,21,101,14,14,0.014503083191812038,0.0,95
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3023.114013671875,0.01,22,117,14,14,0.01730758394114673,0.0,97
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,5915.900390625,0.01,23,97,14,14,0.015170499915257096,0.0,96
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9484.3251953125,0.01,24,125,14,14,0.016462333034723997,0.0,99
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,6915.87353515625,0.01,25,125,14,14,0.016265708953142166,0.0,97
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,7493.90869140625,0.01,26,123,14,14,0.01607020804658532,0.0,97
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9516.4462890625,0.01,27,93,14,14,0.014292291831225157,0.0,95
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,7122.02392578125,0.01,28,112,14,14,0.015748417004942894,0.0,96
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3771.36669921875,0.01,29,135,14,14,0.01698579196818173,0.0,97
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,4219.09326171875,0.01,30,117,14,14,0.016015416011214256,0.0,95
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,6055.39111328125,0.001,1,510,17,17,0.04323912505060434,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,6551.6279296875,0.001,2,324,17,17,0.031657000072300434,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,1483.6380615234375,0.001,3,209,17,17,0.02450420893728733,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,7914.73583984375,0.001,4,244,17,17,0.02573770796880126,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3206.90478515625,0.001,5,346,17,17,0.03305287496186793,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3891.00439453125,0.001,6,169,17,17,0.0218405828345567,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,2573.46142578125,0.001,7,243,17,17,0.026170667028054595,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,6216.8857421875,0.001,8,457,17,17,0.040536209009587765,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,8351.984375,0.001,9,185,17,17,0.022298165829852223,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9405.0185546875,0.001,10,298,17,17,0.030463417060673237,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9828.84375,0.001,11,321,17,17,0.03128266707062721,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9870.4658203125,0.001,12,635,17,17,0.050881583942100406,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,2888.017822265625,0.001,13,285,17,17,0.03026108304038644,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,6511.09130859375,0.001,14,218,17,17,0.024021000135689974,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3334.798828125,0.001,15,368,17,17,0.033282834105193615,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,5074.91064453125,0.001,16,260,17,17,0.02698833285830915,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,2697.6884765625,0.001,17,214,17,17,0.024258000077679753,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9969.783203125,0.001,18,290,17,17,0.029800833901390433,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3641.628173828125,0.001,19,193,17,17,0.02344275009818375,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,7323.44189453125,0.001,20,401,17,17,0.03640908398665488,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,4248.95361328125,0.001,21,244,17,17,0.026853332994505763,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3023.114013671875,0.001,22,183,17,17,0.021241583861410618,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,5915.900390625,0.001,23,248,17,17,0.024621125077828765,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9484.3251953125,0.001,24,212,17,17,0.022984416922554374,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,6915.87353515625,0.001,25,163,17,17,0.018985790899023414,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,7493.90869140625,0.001,26,321,17,17,0.028971916995942593,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9516.4462890625,0.001,27,164,17,17,0.019029750023037195,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,7122.02392578125,0.001,28,338,17,17,0.03680583299137652,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3771.36669921875,0.001,29,409,17,17,0.037814582930877805,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,4219.09326171875,0.001,30,299,17,17,0.02922958298586309,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,6055.39111328125,0.0001,1,542,20,20,0.04678979213349521,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,6551.6279296875,0.0001,2,350,20,20,0.03525979211553931,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,1483.6380615234375,0.0001,3,225,20,20,0.02614466706290841,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,7914.73583984375,0.0001,4,274,20,20,0.02885666606016457,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3206.90478515625,0.0001,5,360,20,20,0.03413133299909532,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3891.00439453125,0.0001,6,203,20,20,0.02377400011755526,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,2573.46142578125,0.0001,7,323,20,20,0.031182457925751805,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,6216.8857421875,0.0001,8,476,20,20,0.04149962496012449,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,8351.984375,0.0001,9,208,20,20,0.02437870902940631,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9405.0185546875,0.0001,10,321,20,20,0.03386904206126928,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9828.84375,0.0001,11,335,20,20,0.03251612512394786,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9870.4658203125,0.0001,12,675,20,20,0.05501212505623698,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,2888.017822265625,0.0001,13,324,20,20,0.031452166149392724,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,6511.09130859375,0.0001,14,245,20,20,0.026171542005613446,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3334.798828125,0.0001,15,419,20,20,0.036767583107575774,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,5074.91064453125,0.0001,16,287,20,20,0.029424082953482866,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,2697.6884765625,0.0001,17,239,20,20,0.025950958020985126,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9969.783203125,0.0001,18,332,20,20,0.03202458284795284,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3641.628173828125,0.0001,19,221,20,20,0.02503633382730186,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,7323.44189453125,0.0001,20,429,20,20,0.0384844159707427,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,4248.95361328125,0.0001,21,302,20,20,0.030153667088598013,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3023.114013671875,0.0001,22,204,20,20,0.02429387508891523,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,5915.900390625,0.0001,23,261,20,20,0.03901283396407962,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9484.3251953125,0.0001,24,239,20,20,0.09289645799435675,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,6915.87353515625,0.0001,25,187,20,20,0.02800770802423358,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,7493.90869140625,0.0001,26,342,20,20,0.035007124999538064,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9516.4462890625,0.0001,27,179,20,20,0.024671042105183005,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,7122.02392578125,0.0001,28,375,20,20,0.03841400006785989,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3771.36669921875,0.0001,29,426,20,20,0.04176266700960696,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,4219.09326171875,0.0001,30,328,20,20,0.0334007500205189,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,6055.39111328125,1e-05,1,572,24,24,0.06376245780847967,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,6551.6279296875,1e-05,2,370,24,24,0.04538566619157791,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,1483.6380615234375,1e-05,3,251,24,24,0.0315096250269562,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,7914.73583984375,1e-05,4,300,24,24,0.03417899995110929,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3206.90478515625,1e-05,5,376,24,24,0.039410541066899896,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3891.00439453125,1e-05,6,237,24,24,0.02948416699655354,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,2573.46142578125,1e-05,7,427,24,24,0.04153162497095764,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,6216.8857421875,1e-05,8,505,24,24,0.047890583984553814,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,8351.984375,1e-05,9,222,24,24,0.028231124859303236,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9405.0185546875,1e-05,10,349,24,24,0.036355625139549375,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9828.84375,1e-05,11,361,24,24,0.038637334015220404,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9870.4658203125,1e-05,12,720,24,24,0.06148954201489687,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,2888.017822265625,1e-05,13,364,24,24,0.03942495794035494,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,6511.09130859375,1e-05,14,285,24,24,0.03482920792885125,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3334.798828125,1e-05,15,464,24,24,0.044464665930718184,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,5074.91064453125,1e-05,16,319,24,24,0.03495308314450085,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,2697.6884765625,1e-05,17,265,24,24,0.031499666860327125,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9969.783203125,1e-05,18,355,24,24,0.03732754220254719,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3641.628173828125,1e-05,19,237,24,24,0.031468375120311975,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,7323.44189453125,1e-05,20,455,24,24,0.044099749997258186,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,4248.95361328125,1e-05,21,334,24,24,0.03746633301489055,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3023.114013671875,1e-05,22,227,24,24,0.02905908296816051,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,5915.900390625,1e-05,23,276,24,24,0.0321282921358943,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9484.3251953125,1e-05,24,291,24,24,0.032893958035856485,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,6915.87353515625,1e-05,25,227,24,24,0.02853454207070172,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,7493.90869140625,1e-05,26,366,24,24,0.03726758295670152,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9516.4462890625,1e-05,27,203,24,24,0.028866417007520795,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,7122.02392578125,1e-05,28,409,24,24,0.0401249579153955,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3771.36669921875,1e-05,29,443,24,24,0.042829457903280854,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,4219.09326171875,1e-05,30,429,24,24,0.04285591607913375,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,6055.39111328125,1e-06,1,590,27,27,0.053849208168685436,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,6551.6279296875,1e-06,2,394,27,27,0.04251837497577071,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,1483.6380615234375,1e-06,3,263,27,27,0.03286037500947714,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,7914.73583984375,1e-06,4,311,27,27,0.03597349999472499,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3206.90478515625,1e-06,5,394,27,27,0.0414338749833405,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3891.00439453125,1e-06,6,257,27,27,0.033107749884948134,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,2573.46142578125,1e-06,7,505,27,27,0.048942541936412454,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,6216.8857421875,1e-06,8,523,27,27,0.05137825012207031,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,8351.984375,1e-06,9,234,27,27,0.03167458297684789,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9405.0185546875,1e-06,10,361,27,27,0.04064637515693903,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9828.84375,1e-06,11,373,27,27,0.04208233277313411,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9870.4658203125,1e-06,12,750,27,27,0.06793729192577302,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,2888.017822265625,1e-06,13,394,27,27,0.04371904185973108,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,6511.09130859375,1e-06,14,321,27,27,0.03774787508882582,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3334.798828125,1e-06,15,498,27,27,0.04909504088573158,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,5074.91064453125,1e-06,16,342,27,27,0.03869054210372269,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,2697.6884765625,1e-06,17,283,27,27,0.03483283403329551,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9969.783203125,1e-06,18,372,27,27,0.0405715829692781,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3641.628173828125,1e-06,19,250,27,27,0.032512458972632885,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,7323.44189453125,1e-06,20,466,27,27,0.0462351250462234,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,4248.95361328125,1e-06,21,358,27,27,0.04026654199697077,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3023.114013671875,1e-06,22,245,27,27,0.03169099986553192,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,5915.900390625,1e-06,23,288,27,27,0.034551332937553525,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9484.3251953125,1e-06,24,323,27,27,0.03692162479273975,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,6915.87353515625,1e-06,25,257,27,27,0.03235145891085267,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,7493.90869140625,1e-06,26,377,27,27,0.04010679083876312,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,9516.4462890625,1e-06,27,221,27,27,0.030579375103116035,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,7122.02392578125,1e-06,28,433,27,27,0.04668458295054734,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,3771.36669921875,1e-06,29,455,27,27,0.04488091706298292,0.0,100
robustness,"LTU(N=100,kappa=10000)",LTU,100,10000,4219.09326171875,1e-06,30,495,27,27,0.04661224992014468,0.0,100
